id,booking_status_pred,Cancellation_prob
66187,1,0.7701967
66188,1,0.8689786
66189,0,0.44990346
66190,0,0.33200917
66191,0,0.00052401016
66192,0,0.06749331
66193,0,0.081895806
66194,0,0.042318776
66195,1,0.8920879
66196,0,0.49665797
66197,1,0.8666179
66198,1,0.6992077
66199,0,0.07333835
66200,0,0.076731384
66201,0,0.3587707
66202,1,0.81488454
66203,1,0.7750683
66204,0,0.006328988
66205,1,0.7416577
66206,0,0.44016927
66207,1,0.70721537
66208,0,0.10272146
66209,0,0.149906
66210,0,0.036571298
66211,1,0.92981577
66212,1,0.8073677
66213,1,0.8720701
66214,1,0.8264258
66215,0,0.24081038
66216,1,0.8217372
66217,0,0.15846178
66218,1,0.66597694
66219,0,0.15312842
66220,0,0.013152953
66221,0,0.15660685
66222,1,0.54656535
66223,0,0.09788628
66224,1,0.7461978
66225,1,0.5196268
66226,0,0.15958971
66227,0,0.0027179164
66228,0,0.14103436
66229,0,0.04648026
66230,0,0.0052645244
66231,0,0.14858063
66232,1,0.6808778
66233,0,3.2548019e-06
66234,1,0.871525
66235,0,0.060877647
66236,0,0.070009395
66237,0,0.28965497
66238,0,0.0030261842
66239,0,0.3193563
66240,0,0.17339033
66241,1,0.77468795
66242,0,0.15883382
66243,0,0.19038384
66244,1,0.66788447
66245,1,0.52987653
66246,0,0.18072483
66247,0,0.13963835
66248,0,0.110021
66249,0,0.4050315
66250,1,0.75795084
66251,1,0.9168821
66252,1,0.8886746
66253,0,0.064791046
66254,1,0.5090788
66255,1,0.92517567
66256,0,0.015373972
66257,1,0.9310145
66258,0,0.06983162
66259,0,0.00089163677
66260,0,0.039345957
66261,1,0.74038416
66262,1,0.5646144
66263,0,0.2662912
66264,0,0.023541478
66265,0,0.4557862
66266,0,0.059400287
66267,0,0.492093
66268,0,0.46141285
66269,0,0.008149786
66270,1,0.71831506
66271,0,0.16719696
66272,0,0.32354483
66273,0,0.15388371
66274,0,0.072647065
66275,0,0.48834774
66276,1,0.8159502
66277,1,0.8623482
66278,0,0.16792229
66279,1,0.8404921
66280,1,0.9227792
66281,0,0.110881895
66282,0,0.00010700504
66283,0,0.025188897
66284,0,0.0593939
66285,0,0.04898224
66286,0,0.05161025
66287,1,0.858225
66288,0,0.384068
66289,1,0.93235743
66290,1,0.7907332
66291,0,0.07147933
66292,1,0.9059129
66293,1,0.7228665
66294,1,0.75727135
66295,1,0.6495218
66296,0,0.10954262
66297,0,0.16918369
66298,0,0.40162677
66299,1,0.58796364
66300,0,0.32131615
66301,0,5.2259465e-17
66302,0,0.2146541
66303,0,0.48532742
66304,0,0.13996457
66305,0,0.2243854
66306,1,0.7181016
66307,0,0.07474298
66308,0,0.09085068
66309,1,0.8022391
66310,0,0.07584158
66311,1,0.9255755
66312,1,0.89527553
66313,1,0.5012707
66314,1,0.9329657
66315,0,0.48995268
66316,0,0.07825579
66317,0,0.07297171
66318,0,0.0029425244
66319,1,0.82204205
66320,0,0.014931999
66321,1,0.7970684
66322,1,0.86622036
66323,0,0.06522134
66324,0,0.121902674
66325,0,0.11947196
66326,1,0.83576816
66327,1,0.7525696
66328,0,0.012004177
66329,1,0.78507066
66330,0,0.0032733246
66331,0,0.06361774
66332,1,0.7321132
66333,0,0.014907785
66334,0,9.5495845e-05
66335,1,0.6640752
66336,0,0.36946678
66337,0,0.19251427
66338,0,0.09189117
66339,0,0.088647835
66340,0,0.27763638
66341,0,0.0016773407
66342,0,0.06164992
66343,1,0.88512284
66344,0,0.17075606
66345,1,0.7100776
66346,1,0.69466454
66347,0,0.35516977
66348,0,0.12906137
66349,1,0.8649132
66350,1,0.5913285
66351,0,0.07782258
66352,0,0.20927995
66353,0,0.100356005
66354,0,0.4482759
66355,0,0.30686405
66356,1,0.7920361
66357,1,0.66936624
66358,0,0.16358635
66359,0,0.042060755
66360,0,0.2712628
66361,0,0.15629858
66362,0,0.2562884
66363,0,0.20028323
66364,0,0.05091928
66365,0,0.018987432
66366,0,0.09341312
66367,0,0.45028928
66368,1,0.6719399
66369,0,0.17617247
66370,0,0.4102463
66371,0,0.19456775
66372,0,0.33786517
66373,0,0.08744583
66374,0,0.0070897792
66375,0,0.28483236
66376,0,0.0654807
66377,0,0.006656588
66378,0,0.001883012
66379,0,0.16948506
66380,1,0.79294944
66381,0,0.2300905
66382,0,0.17086416
66383,0,0.17820682
66384,1,0.69594985
66385,0,0.00019853807
66386,0,0.12883782
66387,0,0.20919013
66388,0,3.8793956e-07
66389,1,0.81464994
66390,1,0.5646505
66391,0,0.07408386
66392,0,0.11379891
66393,0,0.0026938475
66394,1,0.5036455
66395,1,0.7693471
66396,0,0.492093
66397,1,0.8075464
66398,1,0.87182033
66399,0,0.17226163
66400,0,0.033382364
66401,0,6.735331e-09
66402,0,0.3173445
66403,0,0.4535854
66404,0,0.21345176
66405,0,8.998344e-05
66406,1,0.807337
66407,1,0.69877684
66408,0,0.38843212
66409,0,0.06913197
66410,0,0.13852525
66411,0,0.2104356
66412,1,0.9081547
66413,1,0.8973215
66414,0,0.0702122
66415,0,4.860245e-07
66416,1,0.52321094
66417,1,0.97030526
66418,0,0.057255313
66419,0,0.39200345
66420,1,0.83676904
66421,0,0.33907568
66422,0,0.3441979
66423,1,0.9582347
66424,0,0.23149952
66425,0,4.194817e-05
66426,0,0.120029084
66427,1,0.7034539
66428,0,0.40680194
66429,0,0.23510063
66430,1,0.7814808
66431,1,0.8548921
66432,1,0.51131177
66433,0,0.24867381
66434,0,0.31752145
66435,0,0.17318624
66436,0,0.45581487
66437,1,0.890565
66438,0,0.08866176
66439,1,0.5911692
66440,1,0.8482378
66441,0,0.10657929
66442,1,0.8093174
66443,0,0.34407878
66444,0,0.067163385
66445,0,0.23231228
66446,1,0.7586318
66447,0,0.16469665
66448,0,0.058907337
66449,0,0.23576039
66450,0,0.23701204
66451,0,0.12464664
66452,0,0.32144973
66453,0,0.34224242
66454,0,0.3521012
66455,1,0.8231505
66456,1,0.7320269
66457,0,0.0984064
66458,1,0.906576
66459,1,0.77201813
66460,0,0.26722687
66461,0,0.09290896
66462,0,0.11383012
66463,0,0.33258468
66464,1,0.7389944
66465,0,0.30690965
66466,0,0.43272677
66467,0,0.0018326185
66468,0,0.0007014685
66469,0,0.27931574
66470,1,0.5409795
66471,0,0.25449333
66472,1,0.87255454
66473,0,0.12807195
66474,0,0.2848459
66475,1,0.56427824
66476,0,0.03940238
66477,1,0.5587
66478,1,0.9444496
66479,0,0.00918848
66480,1,0.8072616
66481,0,0.16606918
66482,0,0.05814305
66483,1,0.89984167
66484,1,0.7619004
66485,1,0.948614
66486,0,0.43005633
66487,0,0.19031589
66488,0,0.115621425
66489,0,0.07524116
66490,0,0.43237242
66491,1,0.85096735
66492,1,0.78054744
66493,0,0.00012469558
66494,1,0.81903225
66495,1,0.894309
66496,0,0.014788888
66497,0,0.32431114
66498,0,0.021588448
66499,1,0.84110767
66500,1,0.94139224
66501,0,0.31457147
66502,1,0.5968978
66503,0,0.07448626
66504,1,0.8246841
66505,0,0.30082056
66506,1,0.6829885
66507,1,0.9353084
66508,0,0.095450014
66509,0,0.4260698
66510,0,0.119088076
66511,0,0.16475208
66512,0,0.08167712
66513,1,0.72245336
66514,0,0.27272537
66515,0,0.314011
66516,0,0.21268089
66517,0,0.0037962229
66518,0,0.11480085
66519,0,0.3028607
66520,1,0.69517255
66521,0,0.12713517
66522,1,0.7028898
66523,0,0.13269386
66524,0,0.008068065
66525,0,0.0246429
66526,1,0.76511306
66527,0,0.17862813
66528,1,0.8336975
66529,0,0.14176396
66530,0,0.22144489
66531,0,0.30636245
66532,0,0.069988035
66533,0,0.34699592
66534,0,0.18429074
66535,0,1.6253631e-06
66536,1,0.83546627
66537,0,0.2170743
66538,1,0.6549879
66539,1,0.84710115
66540,1,0.66979927
66541,1,0.5565665
66542,1,0.6395931
66543,1,0.9059819
66544,0,0.10988916
66545,1,0.656596
66546,0,0.43625882
66547,0,0.09124186
66548,0,0.4579976
66549,0,0.04940976
66550,1,0.77161694
66551,0,0.055345442
66552,1,0.85840684
66553,0,0.089140885
66554,0,0.11357817
66555,0,0.26218185
66556,0,0.116451755
66557,0,0.30745557
66558,1,0.6733811
66559,0,0.4799372
66560,1,0.6184206
66561,0,0.11764094
66562,0,0.015575772
66563,0,0.0021389988
66564,0,0.21408972
66565,1,0.81035805
66566,0,0.083508074
66567,0,0.474293
66568,1,0.948729
66569,1,0.5707095
66570,1,0.81905365
66571,0,0.3039804
66572,0,0.039603986
66573,0,0.4611923
66574,0,0.012483919
66575,0,6.955049e-05
66576,1,0.809183
66577,0,0.3169445
66578,0,0.295336
66579,0,0.45634785
66580,0,0.44057846
66581,0,0.45685023
66582,0,0.24865282
66583,0,0.39408007
66584,0,0.2548362
66585,0,0.114982985
66586,0,0.19897093
66587,1,0.77464116
66588,0,0.33701637
66589,0,0.024620714
66590,0,0.06459551
66591,0,0.07578583
66592,0,0.035377845
66593,1,0.95175815
66594,1,0.85428816
66595,0,0.26868767
66596,1,0.5072006
66597,0,0.36298993
66598,1,0.7454869
66599,0,0.36691552
66600,0,0.2179804
66601,0,0.096590996
66602,0,0.4222376
66603,0,0.20137106
66604,0,0.0035068179
66605,1,0.8982488
66606,0,0.19564289
66607,0,0.21840689
66608,0,3.7393916e-06
66609,1,0.5782044
66610,1,0.8949218
66611,1,0.61117995
66612,0,0.04490312
66613,0,0.11464731
66614,0,0.39692712
66615,1,0.9302722
66616,0,0.24447599
66617,1,0.8356568
66618,1,0.76130176
66619,1,0.82675695
66620,0,0.3343842
66621,0,0.14685078
66622,0,0.119861335
66623,0,0.30557805
66624,1,0.87587583
66625,0,0.44119263
66626,0,0.047058586
66627,0,0.22940624
66628,0,1.432031e-13
66629,0,0.07335487
66630,1,0.6862648
66631,0,0.20565031
66632,1,0.63782454
66633,1,0.83876425
66634,1,0.7507837
66635,1,0.70345336
66636,0,0.050443698
66637,0,0.2485732
66638,0,0.24297278
66639,0,0.13948198
66640,0,0.044936463
66641,1,0.90946895
66642,0,0.01997127
66643,0,0.042384557
66644,0,0.23468542
66645,1,0.76055676
66646,0,0.24566767
66647,0,0.037552662
66648,1,0.62875676
66649,1,0.8914084
66650,1,0.67547417
66651,1,0.896646
66652,0,0.3125843
66653,1,0.7869602
66654,0,0.23540218
66655,0,0.010840592
66656,0,0.07388411
66657,1,0.5004756
66658,1,0.83277833
66659,1,0.8093234
66660,1,0.73771036
66661,0,0.3459182
66662,0,0.07403224
66663,1,0.7734137
66664,1,0.97682726
66665,0,0.2237256
66666,0,0.18787055
66667,0,0.020075658
66668,1,0.8889204
66669,0,0.035033572
66670,1,0.8400703
66671,0,0.30087382
66672,1,0.85636014
66673,0,0.123254314
66674,0,0.21016861
66675,0,0.1622281
66676,0,0.075884
66677,0,0.07247869
66678,1,0.80397
66679,0,0.47041404
66680,1,0.6759283
66681,0,0.29683316
66682,0,0.0012780665
66683,0,0.21111667
66684,0,0.07929055
66685,1,0.91748905
66686,1,0.70748055
66687,0,0.16796757
66688,1,0.58383965
66689,0,0.10764544
66690,1,0.86500245
66691,0,0.008220191
66692,0,0.09767244
66693,1,0.5451514
66694,1,0.8997987
66695,1,0.7882271
66696,0,0.3071182
66697,1,0.70333093
66698,1,0.58552855
66699,1,0.63909376
66700,1,0.68034387
66701,1,0.88256913
66702,0,0.16169988
66703,0,0.40795425
66704,1,0.58403456
66705,0,0.0064879134
66706,0,0.3199673
66707,0,0.02313611
66708,0,0.13771242
66709,0,0.40447563
66710,0,0.000326678
66711,0,0.11624774
66712,1,0.5467253
66713,0,0.14254515
66714,0,0.09273306
66715,0,0.48723304
66716,0,0.13826387
66717,1,0.852174
66718,0,0.051711097
66719,1,0.7862955
66720,1,0.6380703
66721,0,0.16469182
66722,0,0.07093566
66723,0,0.18049589
66724,0,0.08486385
66725,0,0.18559031
66726,1,0.61568683
66727,0,0.062811635
66728,0,0.18647651
66729,0,0.17433082
66730,1,0.72863626
66731,0,0.09034679
66732,0,0.057774782
66733,0,0.33298767
66734,1,0.8176946
66735,0,0.4533913
66736,0,0.24685805
66737,0,0.1089803
66738,1,0.66599685
66739,1,0.6102425
66740,0,0.1382076
66741,1,0.6582439
66742,1,0.71575993
66743,0,0.38565734
66744,1,0.66916627
66745,0,0.03874922
66746,0,0.20506907
66747,0,0.2610106
66748,1,0.8365775
66749,0,0.33060315
66750,0,0.476758
66751,1,0.80081636
66752,0,0.3582124
66753,1,0.6620678
66754,1,0.67433405
66755,1,0.59747446
66756,0,0.01584012
66757,0,0.27316093
66758,0,0.4201891
66759,0,0.08852247
66760,0,0.4917207
66761,0,0.2091733
66762,0,0.012827977
66763,0,0.14620073
66764,0,0.06418743
66765,0,0.009651407
66766,0,0.45290843
66767,0,0.08547971
66768,0,0.31243306
66769,1,0.89898294
66770,1,0.80904347
66771,0,0.28273275
66772,0,0.45790341
66773,0,0.4089896
66774,1,0.86825293
66775,0,0.19392005
66776,0,0.18168288
66777,1,0.83083165
66778,0,0.0079034995
66779,0,0.32620305
66780,0,0.08158265
66781,1,0.724974
66782,0,0.49976984
66783,0,0.00886247
66784,0,0.30971053
66785,0,0.12013082
66786,0,0.18085663
66787,0,0.42591733
66788,0,0.17408825
66789,0,0.4479192
66790,0,0.02086984
66791,0,0.3337828
66792,0,0.17778431
66793,0,0.16108522
66794,0,0.0036926128
66795,0,0.07630093
66796,1,0.5960881
66797,0,0.4874077
66798,0,0.08985797
66799,0,0.19319592
66800,0,0.18682075
66801,1,0.81676406
66802,0,0.07066235
66803,1,0.85032123
66804,0,0.07538408
66805,1,0.7775664
66806,0,0.14762259
66807,1,0.9264347
66808,0,3.4398177e-05
66809,1,0.92508477
66810,0,0.46830067
66811,0,0.30619177
66812,0,0.13239048
66813,1,0.79889935
66814,0,0.14164719
66815,0,0.112997316
66816,1,0.7976025
66817,0,0.25188497
66818,0,0.029210746
66819,1,0.8447846
66820,0,0.041245177
66821,0,0.033152364
66822,1,0.89152443
66823,0,0.2281027
66824,0,0.107708864
66825,0,0.018182382
66826,0,0.36970666
66827,0,0.37276042
66828,0,0.1416842
66829,0,0.12660985
66830,0,0.0975549
66831,0,0.31715497
66832,0,0.44114086
66833,0,0.33670077
66834,0,0.18198182
66835,0,0.05792212
66836,0,0.08932397
66837,1,0.7382709
66838,0,0.25519824
66839,0,0.42310894
66840,0,0.29795077
66841,0,0.47265434
66842,0,0.16687286
66843,0,0.021221815
66844,1,0.81695545
66845,1,0.54442763
66846,1,0.6483497
66847,1,0.8544522
66848,0,0.272069
66849,1,0.72600806
66850,0,0.46440366
66851,0,0.0041179466
66852,0,0.13969454
66853,1,0.8050538
66854,0,0.02523287
66855,0,0.03618924
66856,0,0.2690585
66857,0,0.23773222
66858,0,0.020617474
66859,1,0.7721552
66860,1,0.72696114
66861,1,0.6389063
66862,0,0.054059073
66863,1,0.746989
66864,0,0.025440807
66865,0,0.4006646
66866,0,0.026248787
66867,0,0.481782
66868,1,0.6737154
66869,0,0.28423005
66870,0,0.039718475
66871,1,0.69284844
66872,1,0.71898144
66873,1,0.5567072
66874,0,0.21218963
66875,0,0.11378973
66876,0,0.3194754
66877,0,0.17851429
66878,1,0.86142
66879,0,0.2146346
66880,0,0.16877362
66881,0,0.23645891
66882,0,0.31680128
66883,1,0.5642379
66884,1,0.97129345
66885,0,0.1689184
66886,0,0.2522279
66887,1,0.8500785
66888,1,0.97261
66889,1,0.79751813
66890,1,0.7140571
66891,1,0.7503366
66892,1,0.710145
66893,0,0.09500034
66894,0,0.07811832
66895,0,0.085821345
66896,1,0.8772504
66897,0,0.44191614
66898,0,0.26156113
66899,0,9.418277e-07
66900,0,0.16984153
66901,0,0.08926438
66902,0,0.02592692
66903,1,0.8825659
66904,0,1.5042182e-05
66905,0,0.120963685
66906,0,0.03367998
66907,0,0.0007012987
66908,1,0.7529697
66909,0,0.025787793
66910,1,0.8733274
66911,0,0.16848396
66912,0,0.29697344
66913,1,0.5505955
66914,1,0.5901856
66915,1,0.78779674
66916,0,0.14667168
66917,1,0.7226088
66918,0,0.18694685
66919,0,0.30323136
66920,0,0.0013210161
66921,1,0.8768966
66922,1,0.6565404
66923,0,0.41926455
66924,1,0.5004426
66925,0,0.16962907
66926,0,0.040688552
66927,0,0.032027002
66928,1,0.9464999
66929,0,0.34262547
66930,1,0.7875358
66931,0,0.30779323
66932,1,0.55728465
66933,0,0.07009235
66934,0,0.4069061
66935,0,0.23642194
66936,0,0.10347521
66937,0,0.00016265744
66938,1,0.7880255
66939,0,0.078043565
66940,0,0.31868595
66941,0,0.077752754
66942,1,0.53990525
66943,0,0.10347742
66944,0,0.0113263065
66945,0,0.16301191
66946,1,0.836674
66947,0,0.12047023
66948,0,0.47120017
66949,0,0.19429013
66950,0,0.04649257
66951,1,0.9478679
66952,0,0.14153507
66953,0,0.14292406
66954,0,0.4293947
66955,0,0.18726851
66956,0,0.3413959
66957,0,0.4049112
66958,0,0.19565475
66959,0,0.201255
66960,0,0.02220755
66961,1,0.59897196
66962,0,0.0010669013
66963,0,0.12777542
66964,0,0.31745732
66965,0,1.1536711e-13
66966,1,0.78249323
66967,0,0.44994357
66968,0,0.10944619
66969,0,0.07706133
66970,0,0.12341552
66971,0,0.084975205
66972,1,0.640951
66973,0,0.08443459
66974,1,0.5546605
66975,1,0.9179119
66976,0,0.0076222676
66977,1,0.862025
66978,0,0.34775522
66979,0,0.19331242
66980,0,0.004553174
66981,0,0.23389329
66982,0,0.10427428
66983,0,0.0911676
66984,0,0.30337724
66985,0,0.10019558
66986,0,0.36174828
66987,1,0.8136471
66988,0,0.1841337
66989,0,0.043284893
66990,1,0.78439647
66991,0,0.29194292
66992,0,0.0032414005
66993,1,0.6312454
66994,1,0.66226405
66995,1,0.8495956
66996,1,0.7985096
66997,0,0.4725054
66998,0,0.36001626
66999,1,0.7812646
67000,0,0.46430776
67001,0,0.4827028
67002,1,0.7987362
67003,0,0.113571696
67004,1,0.9124116
67005,1,0.77136266
67006,0,0.13977875
67007,0,0.21272725
67008,1,0.6631772
67009,0,0.4708253
67010,0,0.05167059
67011,0,0.16026753
67012,0,0.1348376
67013,0,0.13351056
67014,1,0.8038389
67015,0,0.013375081
67016,0,0.2589559
67017,1,0.69999975
67018,0,0.1800703
67019,1,0.81427777
67020,0,0.020321827
67021,1,0.908025
67022,1,0.78579205
67023,0,0.30158514
67024,0,0.013700169
67025,1,0.51514655
67026,0,0.20718767
67027,0,0.4539055
67028,1,0.88034844
67029,0,0.05982042
67030,0,0.11266521
67031,0,0.4259697
67032,1,0.88799775
67033,0,0.00040847887
67034,0,0.38580737
67035,1,0.7468376
67036,0,0.3615484
67037,0,0.11797928
67038,0,0.16970137
67039,0,0.049232975
67040,0,0.38345784
67041,1,0.6511473
67042,1,0.69380885
67043,1,0.8682533
67044,0,0.47503674
67045,0,0.1461535
67046,0,0.41866347
67047,0,0.16303125
67048,0,0.05744497
67049,1,0.8024417
67050,1,0.79498625
67051,0,0.03774261
67052,0,0.05275351
67053,0,0.0033990005
67054,0,0.074729316
67055,1,0.5563407
67056,0,0.30182356
67057,0,0.21355483
67058,1,0.8624155
67059,1,0.6672678
67060,0,0.028252603
67061,0,0.20007138
67062,0,0.29871258
67063,0,0.19793174
67064,0,0.040038265
67065,1,0.8729297
67066,0,0.053290572
67067,1,0.9147169
67068,0,0.00034544416
67069,0,0.30923316
67070,0,0.009828696
67071,0,0.11703574
67072,0,0.31831434
67073,0,0.19388305
67074,0,0.20311834
67075,0,0.085439265
67076,0,0.38913882
67077,0,0.3915978
67078,1,0.5830127
67079,0,0.060851004
67080,0,0.31661984
67081,0,0.12695776
67082,1,0.50394154
67083,0,0.4360698
67084,0,0.17040785
67085,1,0.7993777
67086,0,0.06919129
67087,0,0.2371455
67088,0,0.020455876
67089,0,0.48720837
67090,1,0.5099221
67091,1,0.9212134
67092,1,0.6974519
67093,0,0.21616377
67094,0,0.09971743
67095,0,0.29911435
67096,0,0.036241475
67097,0,0.3150272
67098,0,0.07069968
67099,1,0.9026816
67100,0,0.20875518
67101,0,0.46124753
67102,0,0.13006216
67103,1,0.68163866
67104,0,0.39333558
67105,0,0.4618291
67106,1,0.8958155
67107,1,0.8783755
67108,0,0.47245404
67109,0,0.093156755
67110,0,0.30772215
67111,1,0.8123261
67112,0,0.20163105
67113,0,0.09361592
67114,1,0.9007632
67115,0,0.48028964
67116,0,0.106776126
67117,0,0.18548173
67118,0,0.2981161
67119,1,0.9465671
67120,0,0.21035387
67121,1,0.5575012
67122,0,0.00023228828
67123,1,0.5849843
67124,1,0.9177532
67125,1,0.88517624
67126,0,0.31563327
67127,1,0.687432
67128,0,0.13657431
67129,0,0.08658609
67130,0,0.2232427
67131,0,0.46902075
67132,0,0.29260266
67133,0,0.28843608
67134,1,0.8862579
67135,0,0.084490985
67136,0,0.022455603
67137,1,0.917021
67138,0,0.42427978
67139,1,0.923873
67140,0,0.07443836
67141,0,0.060446646
67142,1,0.7783675
67143,0,0.39976674
67144,0,0.20272474
67145,0,0.1452937
67146,0,0.091379985
67147,1,0.7988548
67148,0,0.32548997
67149,1,0.7218076
67150,0,0.24220614
67151,0,0.091314465
67152,0,0.08838135
67153,0,0.07102735
67154,0,0.18867482
67155,1,0.6878707
67156,1,0.8700221
67157,0,0.28858155
67158,0,0.27581018
67159,0,0.46605313
67160,0,0.014791791
67161,0,0.048697125
67162,0,0.08421015
67163,0,0.21278359
67164,0,0.2058782
67165,0,0.20625107
67166,0,0.26262426
67167,0,0.18887188
67168,0,0.35005137
67169,0,0.022722993
67170,0,0.2594736
67171,0,0.041080184
67172,1,0.6588749
67173,0,0.10216267
67174,0,0.15770197
67175,0,0.21944141
67176,1,0.6347355
67177,0,0.41934994
67178,1,0.846134
67179,0,0.060799003
67180,1,0.73993725
67181,0,0.0030192453
67182,0,0.09518107
67183,0,0.43265417
67184,1,0.7300601
67185,0,0.27013126
67186,0,0.3355245
67187,0,0.47989872
67188,1,0.53447884
67189,1,0.84947866
67190,0,0.047641378
67191,1,0.93075335
67192,0,0.47011697
67193,1,0.8603368
67194,0,0.1254542
67195,0,2.760526e-05
67196,0,0.090312906
67197,1,0.93145216
67198,0,0.009440168
67199,0,0.197521
67200,0,0.35637525
67201,0,0.3707401
67202,1,0.6136307
67203,0,0.41306445
67204,0,0.3048531
67205,0,0.07572418
67206,0,0.3948769
67207,1,0.7211086
67208,0,0.23380643
67209,0,0.35160694
67210,0,0.33330074
67211,0,0.44416088
67212,0,0.105869204
67213,0,0.4591455
67214,0,0.31688178
67215,0,0.05855388
67216,0,1.3867114e-22
67217,1,0.80947816
67218,0,0.014624093
67219,0,0.039851002
67220,1,0.7638698
67221,1,0.8807524
67222,0,0.46062052
67223,0,0.33607912
67224,0,2.8321421e-05
67225,0,0.039604437
67226,1,0.87630516
67227,1,0.7738747
67228,0,0.25345668
67229,1,0.63838345
67230,0,0.19481097
67231,0,0.23022394
67232,0,0.0019622666
67233,0,0.39728096
67234,1,0.64228606
67235,0,0.40041494
67236,1,0.7989755
67237,0,0.19924377
67238,0,0.0031821693
67239,0,0.1456837
67240,1,0.7358246
67241,0,0.10058934
67242,0,0.17634639
67243,0,0.47128305
67244,0,0.08140517
67245,0,0.42834818
67246,0,0.02207118
67247,0,0.049579572
67248,1,0.92399323
67249,0,0.18358009
67250,0,0.00854408
67251,0,0.46825168
67252,1,0.89835566
67253,1,0.8863171
67254,0,0.31396884
67255,0,0.0032928903
67256,0,0.13135
67257,0,0.0046837428
67258,1,0.63439786
67259,1,0.51146615
67260,1,0.9225645
67261,0,0.11730107
67262,1,0.7635413
67263,1,0.9553512
67264,1,0.8090248
67265,1,0.7952552
67266,0,0.16851366
67267,0,0.0011869916
67268,0,0.376643
67269,0,0.08568314
67270,0,0.050257586
67271,1,0.8138654
67272,0,0.47221404
67273,0,0.21692489
67274,0,0.019352369
67275,1,0.81805956
67276,0,0.11005624
67277,0,0.2266034
67278,0,0.40571833
67279,0,2.8749241e-06
67280,1,0.6822883
67281,0,0.18590584
67282,1,0.7614518
67283,1,0.7529665
67284,0,0.26407892
67285,0,0.047338855
67286,1,0.8015867
67287,1,0.7960531
67288,1,0.8290069
67289,0,0.008561475
67290,0,0.090851724
67291,1,0.76406944
67292,0,0.037878152
67293,0,0.041035537
67294,0,0.073969685
67295,0,0.05519144
67296,1,0.5189252
67297,0,0.092985414
67298,1,0.6606278
67299,0,0.07981281
67300,0,0.28287974
67301,0,0.006927748
67302,1,0.98246884
67303,1,0.74656385
67304,1,0.69065964
67305,1,0.8028985
67306,1,0.53532135
67307,0,0.08079457
67308,0,0.085797414
67309,0,0.10532205
67310,0,0.026907336
67311,1,0.85574996
67312,0,0.18747006
67313,0,0.07585796
67314,1,0.69543374
67315,1,0.8019033
67316,0,0.47203735
67317,1,0.71660924
67318,0,0.3192969
67319,0,0.36087757
67320,1,0.7150963
67321,0,0.13843153
67322,0,0.06398644
67323,0,7.6896754e-08
67324,1,0.87147397
67325,0,0.17148098
67326,1,0.7087012
67327,0,0.14931205
67328,0,0.17579028
67329,0,0.2692725
67330,0,0.19612594
67331,0,6.6900006e-11
67332,0,0.24572794
67333,0,0.14576116
67334,1,0.65655774
67335,1,0.6933337
67336,1,0.9574982
67337,0,0.362241
67338,0,1.0364186e-06
67339,1,0.88142747
67340,0,0.15225427
67341,0,0.42237613
67342,1,0.8365541
67343,1,0.9473951
67344,1,0.9019012
67345,0,0.22334787
67346,0,0.12627849
67347,0,0.08308271
67348,0,0.21404785
67349,0,0.018861555
67350,1,0.8380317
67351,0,0.08131026
67352,0,0.09047712
67353,0,0.2961295
67354,0,0.037630305
67355,1,0.7329726
67356,0,0.106271744
67357,0,0.048175473
67358,1,0.6694475
67359,0,0.20296495
67360,0,0.21758069
67361,1,0.7910043
67362,0,0.13499138
67363,1,0.5317633
67364,0,0.07279841
67365,0,0.1928523
67366,0,0.49822614
67367,0,0.114475794
67368,0,0.082088195
67369,1,0.71598184
67370,1,0.58379996
67371,1,0.55004853
67372,1,0.8437185
67373,0,0.035058383
67374,0,0.14608504
67375,0,0.3214451
67376,0,0.03516121
67377,1,0.785891
67378,0,0.05865804
67379,0,0.064567134
67380,0,0.42475557
67381,0,0.44003797
67382,0,0.22286671
67383,1,0.7307737
67384,1,0.86698586
67385,1,0.84651214
67386,1,0.6549007
67387,0,0.021793643
67388,0,0.35968152
67389,0,0.06910804
67390,0,0.31679165
67391,1,0.8201317
67392,1,0.83066636
67393,1,0.86051
67394,1,0.80145484
67395,1,0.8120971
67396,0,0.07499124
67397,1,0.82725835
67398,1,0.5131259
67399,1,0.8266135
67400,1,0.7701275
67401,0,0.42709187
67402,0,0.20175979
67403,1,0.7287375
67404,1,0.76927924
67405,1,0.8036696
67406,0,0.09597779
67407,0,0.42740247
67408,1,0.772454
67409,1,0.83897334
67410,0,0.078573026
67411,0,0.16208461
67412,1,0.59338164
67413,0,0.27344105
67414,0,0.21131
67415,1,0.8570614
67416,0,0.0967659
67417,0,0.06431618
67418,1,0.92760223
67419,0,0.2525315
67420,0,0.3763356
67421,0,0.4310655
67422,0,0.15489994
67423,0,0.4798718
67424,1,0.9397829
67425,1,0.6934622
67426,0,0.09621351
67427,0,0.10939524
67428,1,0.596217
67429,1,0.9015603
67430,1,0.75284314
67431,0,0.40291134
67432,0,1.5285417e-12
67433,0,0.38228586
67434,0,0.1295151
67435,0,0.03250389
67436,0,0.22720882
67437,0,4.8035234e-18
67438,0,0.124465145
67439,1,0.60880595
67440,1,0.81598127
67441,1,0.8137868
67442,0,0.41227618
67443,0,0.013870729
67444,0,0.47296593
67445,0,0.4741159
67446,0,0.16432604
67447,0,0.022465268
67448,0,0.288219
67449,0,0.1784082
67450,0,0.013474587
67451,1,0.6203248
